CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesa;RegistroANS;Modalidade;UF
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;15267709.42;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;15267709.42;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;843968.84;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;9402718.2;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;5406822.34;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;4895043.69;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;5124371.91;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;5124371.91;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;531936.75;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1099943.93;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1076462.65;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;185539.55;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1287564.91;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1718768.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;36321.12;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;110987.17;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;274282.74;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;412705.79;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;412705.79;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;13299.39;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;414391.45;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;25960.2;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;20409.52;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;20409.52;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;20409.52;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1627025.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1627025.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1627025.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1627025.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1627025.51;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1628178.57;330566;Cooperativa Médica;RJ
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;1;2025;1153.06;330566;Cooperativa Médica;RJ
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;1;2025;940195.3;331341;Cooperativa Médica;SP
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;1;2025;940195.3;331341;Cooperativa Médica;SP
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;1;2025;940195.3;331341;Cooperativa Médica;SP
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;1;2025;940195.3;331341;Cooperativa Médica;SP
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;15374.15;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;898175.87;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;898175.87;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;898175.87;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;117505.05;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;117505.05;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;117505.05;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;29286.14;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;29286.14;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;29286.14;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;29286.14;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;29286.14;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;2063.33;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;27222.81;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;501978.4;324477;Autogestão;RJ
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;1;2025;501978.4;324477;Autogestão;RJ
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;603373.96;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;105886.95;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;497487.01;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;9071912.8;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;5687322.18;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;4450076.28;325236;Medicina de Grupo;SP
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;1;2025;1237245.9;325236;Medicina de Grupo;SP
50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;1;2025;1634566.99;326500;Medicina de Grupo;SP
59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;1;2025;285856.2;327417;Medicina de Grupo;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;319849.99;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;117696.22;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;202153.77;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;3699831.65;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;6529893.76;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;6409183.69;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;120710.07;329886;Cooperativa Médica;SP
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;1;2025;250971.75;329886;Cooperativa Médica;SP
69259356000140;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;1;2025;1817356.11;324493;Autogestão;SP
69259356000140;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;1;2025;1817356.11;324493;Autogestão;SP
69259356000140;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;1;2025;193300.12;324493;Autogestão;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;513725.18;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;415774.38;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;22268.64;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;75682.16;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;1807728.55;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;7112456.31;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;6911228.48;325031;Cooperativa Médica;SP
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;1;2025;201227.83;325031;Cooperativa Médica;SP
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;2344632.65;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;2028076.54;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;80015.52;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;236540.59;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;1995742.71;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;2758449.41;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;2446337.1;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;312112.31;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;375212.07;325465;Medicina de Grupo;MG
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;1;2025;375212.07;325465;Medicina de Grupo;MG
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;7933180.66;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;6683093.43;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;122825.52;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1127261.71;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;41293932.31;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;79193542.54;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;78598648.04;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;594894.5;327689;Cooperativa Médica;AL
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;1;2025;2581846.47;327689;Cooperativa Médica;AL
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;124873997.5;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;124549059.74;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;52055524.63;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;52055524.63;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;32302.22;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;4402466.26;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;55358.67;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;3353988.55;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;6952786.1;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;200.0;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;70705.71;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;15785901.52;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;184081.38;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;10210558.36;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;18866297.41;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;18834.93;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;257783.88;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;9254954.13;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;395014.94;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;125084.07;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;50927463.32;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;50927463.32;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;87133.2;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;16485273.08;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;262603.23;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;12690738.1;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;20860453.57;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;10383.03;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;530879.11;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;7122901.88;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;21145046.62;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;21145046.62;354031;Cooperativa Médica;SP
45359213000142;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;1;2025;27570.02;354031;Cooperativa Médica;SP
54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;1;2025;305427.89;354562;Filantropia;SP
54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;1;2025;185808.78;354562;Filantropia;SP
54370630000187;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA;1;2025;185808.78;354562;Filantropia;SP
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;1;2025;9861841.78;351202;Cooperativa Médica;SP
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;1;2025;9861841.78;351202;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
45467404000128;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;1;2025;1125.98;351776;Cooperativa Médica;SP
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;20022424.05;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;19815417.88;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;9926686.59;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;9926686.59;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;24172.39;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;338952.4;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;826121.93;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;801204.36;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;275405.36;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1127429.79;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;18573.73;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1662942.82;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;951435.31;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1999094.33;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;241069.04;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;2132358.41;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;3410720.67;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;506762.12;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;506762.12;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;173.87;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1553.29;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;4681.9;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;2706.16;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1963.56;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;4028.05;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;3343.97;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;59588.69;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;122844.19;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;132173.11;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;41465.63;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;133277.3;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1132164.44;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;1132164.44;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;7468.13;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;136397.06;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;196389.39;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;341046.82;352179;Cooperativa Médica;RS
87689527000153;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;1;2025;47797.47;352179;Cooperativa Médica;RS
62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;1;2025;35859955.9;352331;Autogestão;SP
62231527000184;CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO;1;2025;3750953.93;352331;Autogestão;SP
